 LP 	    ID    
02501	7362661653
02502	3148574356
02503	6692036347
02504	2578948030
02505	0725181066
02506	5519894889
02507	9134465879
02508	4929278573
02509	2177310509
02510	7952203290
02511	1505797382
02512	6381408086
02513	1875632600
02514	6669325323
02515	0004816304
02516	5090729007
02517	3247861033
02518	9022554836
02519	2645248816
02520	8431958510
02521	5688191746
02522	1474084267
02523	4016567559
02524	0802470043
02525	8059390277
02526	3835203770
02527	6470797960
02528	2263600563
02529	2238224710
02530	8024145234
02531	1467628414
02532	7253511917
02533	4600653143
02534	0485364647
02535	3838057937
02536	9614740420
02537	7061983656
02538	2857896179
02539	5271357460
02540	1265070963
02541	9412102197
02542	4298025880
02543	8643586873
02544	3628499674
02545	9137030879
02546	4943743392
02547	7368426563
02548	3142117086
02549	1599250212
02550	6385173805
02551	0729636096
02552	5515347599
02553	3962589723
02554	8756492226
02555	2170965506
02556	7976878020
02557	5303919256
02558	1119602959
02559	4532185039
02560	0527008733
02561	0310822790
02562	5306533203
02563	9721226473
02564	4507939996
02565	2764051122
02566	7768762926
02567	1182446906
02568	6978159609
02569	4125371633
02570	0111284357
02571	3553775419
02572	9339668132
02573	6596501166
02574	2572413869
02575	5995905850
02576	1700898643
02577	6212428858
02578	2097331351
02579	5710825532
02580	1426536055
02581	8653658269
02582	4669561082
02583	7081054073
02584	3877945766
02585	1024187792
02586	6000890495
02587	9444374585
02588	5238267209
02589	3485307215
02590	8471010928
02591	2896703018
02592	7691496712
02593	7775230769
02594	3550931462
02595	6903614452
02596	2989327165
02597	0136460199
02598	5922353993
02599	8346844985
02600	4350757688
02601	2587779812
02602	7383682306
02603	1717164696
02604	6793086119
02605	4940199345
02606	9734812848
02607	3379593129
02608	8164206622
02609	4664847835
02610	9459730528
02611	3894213519
02612	8880124312
02613	6037246248
02614	1811969061
02615	5265443042
02616	0241353745
02617	8498576971
02618	4284289474
02619	7606972755
02620	3692685258
02621	0849707482
02622	6625618905
02623	9078192297
02624	5054014781
02625	5859639946
02626	0832549449
02627	4257013621
02628	9043926244
02629	7490868359
02630	3286771972
02631	6628232152
02632	2404145655
02633	9851388881
02634	5647071385
02635	8089762675
02636	4875475188
02637	2222517394
02638	7018400018
02639	0433991108
02640	6217604801
02641	1801839326
02642	6697521919
02643	9030013109
02644	5825926622
02645	3272068838
02646	8068751552
02647	2403432632
02648	7287155335
02649	5634378361
02650	0420281065
02651	4844764045
02652	9630675868
02653	7087597872
02654	3861400595
02655	6215993586
02656	2091806279
02657	2194428236
02658	7970341039
02659	1595825010
02660	6388718733
02661	4535850749
02662	9521661462
02663	3966234543
02664	8742947246
02665	6909189472
02666	2982090975
02667	5327554965
02668	1113277779
02669	8260309983
02670	4256202406
02671	7678783698
02672	3454696191
02673	8085237395
02674	4879940198
02675	7494601188
02676	3209314871
02677	0437456808
02678	6232379521
02679	9855833611
02680	5641544314
02681	3898786548
02682	8884679032
02683	1226162124
02684	7002073825
02685	5169115051
02686	0145808575
02687	4669382735
02688	9473205258
02689	9448027405
02690	5234730008
02691	8677423099
02692	4662136792
02693	2819258928
02694	7695969431
02695	0028642722
02696	6004335225
02697	4251578459
02698	9047489952
02699	3481972234
02700	8475865738
02701	6622707962
02702	1408610685
02703	5042102665
02704	0838094369
02705	6347625574
02706	1123538177
02707	5578029357
02708	0351712851
02709	8709855085
02710	3594768588
02711	7919241860
02712	2925142381
02713	0152384518
02714	6956097011
02715	9380570301
02716	5366461894
02717	2513504020
02718	8309217724
02719	1741980714
02720	7737693537
02721	7500435484
02722	2516138087
02723	6931811268
02724	1716524761
02725	9164647997
02726	5957557618
02727	8392041781
02728	4188954494
02729	1535976428
02730	7321889121
02731	0743360212
02732	6549283915
02733	4976396941
02734	9782019654
02735	2104790624
02736	8990403448
02737	3421023621
02738	9407936144
02739	2820418336
02740	8616321828
02741	6863443054
02742	1858166757
02743	4293649847
02744	0077550561
02745	8424773577
02746	3210485280
02747	7654179370
02748	2440880073
02749	0897902000
02750	5681815701
02751	9006398783
02752	4881291506
02753	5984833463
02754	0760746255
02755	3383210247
02756	9199122940
02757	7326065974
02758	2131956667
02759	6756439758
02760	1540342471
02761	9797584607
02762	4573277100
02763	8117969481
02764	3903672984
02765	1150714110
02766	7046607613
02767	0588198894
02768	6364801417
02769	3045333356
02770	9831146059
02771	2273538140
02772	8069420833
02773	5416663067
02774	1292376560
02775	4614067553
02776	0420750276
02777	8877892400
02778	3663805093
02779	7088289283
02780	2872979787
02781	0229112913
02782	5004025416
02783	9449598796
02784	4435409210
02785	4208943467
02786	0214946960
02787	3736329150
02788	9522232753
02789	7679453980
02790	2655166493
02791	6009859663
02792	1883562186
02793	9030684310
02794	4026695114
02795	8441078194
02796	3256791897
02797	1684914823
02798	7487825547
02799	0812308607
02800	6698211320
02801	1227732513
02802	6913544036
02803	0637126319
02804	5413849812
02805	3560051046
02806	9554974549
02807	2999455720
02808	8784168343
02809	5931281459
02810	1917294272
02811	4360687263
02812	0146598956
02813	7393710982
02814	3388423685
02815	6701906775
02816	2597807499
02817	2682541446
02818	8476354149
02819	1810728229
02820	7896631922
02821	4053871957
02822	0839564650
02823	3251247640
02824	9247950353
02825	6494093389
02826	2280083183
02827	5623477173
02828	1609380876
02829	9856322002
02830	4641215596
02831	8286706886
02832	3070619309
02833	8581140582
02834	4367133206
02835	7709524396
02836	3795237099
02837	1942479025
02838	6738362718
02839	0153854709
02840	5156767502
02841	3393809538
02842	8199692251
02843	2514075232
02844	7500986935
02845	5757109169
02846	1541811662
02847	4985505945
02848	0961218446
02849	0744930403
02850	5720753116
02851	9174336208
02852	4958029900
02853	2305261136
02854	7191172639
02855	1536666819
02856	6321558432
02857	4778491549
02858	0552402162
02859	3977865342
02860	9763788845
02861	6110920071
02862	2925633573
02863	5348395865
02864	1134007358
02865	6635548561
02866	2649551285
02867	5063932345
02868	1859835068
02869	8006068294
02870	4082781798
02871	7435242988
02872	3210155571
02873	0668297705
02874	6453000228
02875	9876674491
02876	5682384912
02877	3019527148
02878	8815410731
02879	2239993922
02880	7023816425
02881	7118338672
02882	3904341195
02883	6526734485
02884	2332647979
02885	9469660105
02886	5275570608
02887	8898054898
02888	4673967492
02889	2820089628
02890	7816800339
02891	1251483301
02892	6045176024
02893	4292319059
02894	9278222752
02895	3602713832
02896	8408406535
02897	3971630152
02898	8786341875
02899	2301734855
02900	7195627559
02901	5342860585
02902	1128572386
02903	4772264378
02904	0558957061
02905	7705199096
02906	3799002719
02907	6113463889
02908	2929376502
02909	9156319738
02910	5052222222
02911	8585795312
02912	4361606015
02913	4364240062
02914	0149143785
02915	3564526776
02916	9570437469
02917	6707659695
02918	2511362298
02919	5935056289
02920	1911769982
02921	8168989116
02922	4954892629
02923	7396275912
02924	3382998413
02925	1539110649
02926	6325021142
02927	0948505422
02928	5744418926
02929	0255938131
02930	6040741822
02931	9483323814
02932	5269045638
02933	3626258762
02934	8402171365
02935	2824652345
02936	7810365049
02937	5067487275
02938	0853490778
02939	4298882058
02940	9271775571
02941	7428917708
02942	3214620201
02943	6659103591
02944	2645004084
02945	2418848241
02946	7403531765
02947	1846924925
02948	6632835548
02949	4089078672
02950	9865761275
02951	3209444458
02952	8093157959
02953	6440397185
02954	2236280808
02955	5651673979
02956	1446586682
02957	8893509618
02958	4677410311
02959	7012903402
02960	3808816105
02961	8319347308
02962	4393330801
02963	7847721092
02964	3523434605
02965	0770676811
02966	6766569334
02967	9108050524
02968	5994963028
02969	2341086254
02970	8127899947
02971	1540270037
02972	7335183751
02973	5782305765
02974	0598018488
02975	4913701560
02976	9707412263
02977	9892136218
02978	5685959912
02979	8200533904
02980	4086224725
02981	1233466731
02982	7029379445
02983	0661842435
02984	6457755138
02985	4604698164
02986	9480608867
02987	3033062948
02988	8818985661
02989	6065127877
02990	1051818390
02991	5476591471
02992	0262204174
02993	6781745387
02994	1577758080
02995	5991119061
02996	0905032864
02997	8132264890
02998	3948987513
02999	7562449594
03000	2348352297
03001	0595494221
03002	6389287024
03003	9924878016
03004	5719581700
03005	2967724934
03006	8742616457
03007	1375190527
03008	7171011231
03009	7154535298
03010	2930548991
03011	6374931971
03012	1160844774
03013	9517864900
03014	5301777424
03015	8725251414
03016	4521143107
03017	1968286333
03018	7764097937
03019	0187680127
03020	6172373620
03021	3320515854
03022	9115426367
03023	2558910658
03024	8534603151
03025	2938837877
03026	8714548471
03027	1137931651
03028	7943824154
03029	5370066380
03030	0185777804
03031	4508461184
03032	9584153687
03033	7731396811
03034	2527209514
03035	6961660605
03036	1955573198
03037	9102515324
03038	5998428047
03039	8312990038
03040	4318803831
03041	4291427788
03042	9277340581
03043	3610721561
03044	8406634085
03045	6653856291
03046	1648569914
03047	5061252004
03048	0877963798
03049	8204186722
03050	4000099425
03051	7424472517
03052	3218195230
03053	0565305445
03054	6351228958
03055	9795701948
03056	5571694641
03057	0180235947
03058	6176946640
03059	9511529630
03060	5307242133
03061	2554455367
03062	8537378071
03063	1972859141
03064	7768562864
03065	4915784890
03066	0901697594
03067	3323088674
03068	9119971377
03069	7466114503
03070	2242827026
03071	6785308087
03072	1470201800
03073	1545045767
03074	7359738550
03075	0774121541
03076	6760032244
03077	3917274478
03078	9792967991
03079	2345641073
03080	8121352777
03081	6378594901
03082	1164487404
03083	5786870784
03084	0592783288
03085	8749704414
03086	3725616937
03087	7150100107
03088	2933013710
03089	8464643924
03090	3250534627
03091	7673928607
03092	2659631300
03093	0806873537
03094	5692766130
03095	9036257120
03096	4020160833
03097	2277382069
03098	8063095563
03099	1607477853
03100	7483380356
03101	4630502572
03102	0424215074
03103	3049906266
03104	9834619889
03105	9827433034
03106	4613156537
03107	8058739720
03108	3832420213
03109	1299663447
03110	7075576940
03111	0499049231
03112	6285950754
03113	3632992980
03114	9426805673
03115	2860269763
03116	8846181467
03117	5003324493
03118	1889015196
03119	4222798176
03120	0217401990
03121	5729042173
03122	1502953696
03123	4947316886
03124	0733239389
03125	7180461516
03126	3976184109
03127	6398645399
03128	2104558812
03129	0531791028
03130	5337484740
03131	9759075822
03132	4545788525
03133	2992920559
03134	7788813253
03135	1123395333
03136	6906217036
03137	6081832093
03138	2867744706
03139	5410138797
03140	1296049490
03141	9443061426
03142	4439974229
03143	8871457200
03144	3667348923
03145	1814581939
03146	6890294652
03147	0224887732
03148	5028570436
03149	3155712660
03150	9161623163
03151	2686116155
03152	8471809967
03153	2864032473
03154	8840744186
03155	1284138277
03156	7078121970
03157	4225263106
03158	0211974609
03159	3636647780
03160	9442350403
03161	6679593617
03162	2672403130
03163	5097867312
03164	1883870914
03165	9030712040
03166	4026605643
03167	8468196833
03168	3254009347
03169	3227623504
03170	9023546007
03171	2457928387
03172	8433930880
03173	5680053016
03174	1474766510
03175	4019457890
03176	0805160313
03177	8052382549
03178	3837295241
03179	7460679233
03180	2266470826
03181	0493502950
03182	5209425753
03183	9821908744
03184	4617891467
03185	0118430642
03186	5924143165
03187	9347726456
03188	4332449949
03189	2589651173
03190	7375572676
03191	1718056969
03192	6794749460
03193	4941981696
03194	0737894309
03195	3151285399
03196	9165178993
03197	6312310129
03198	2198023812
03199	5722505802
03200	1508408506
03201	1601242553
03202	6487935276
03203	0800326366
03204	5615339869
03205	3042471096
03206	9858164787
03207	2273847879
03208	8057558592
03209	5314771506
03210	1199684220
03211	4634077200
03212	0320988003
03213	7777900239
03214	3561813732
03215	6985307713
03216	2981219416
03217	7390840629
03218	3386731432
03219	6721124405
03220	2516837926
03221	9963050152
03222	5747961855
03223	8162454936
03224	4958367639
03225	2305589665
03226	7091292368
03227	1533673349
03228	6319586162
03229	4676709398
03230	9452412899
03231	3894103881
03232	8680816575
03233	8755630532
03234	4549353253
03235	7184914335
03236	3979627038
03237	1126860263
03238	6102772766
03239	0555246846
03240	5331157549
03241	3588199775
03242	8574082299
03243	2996465469
03244	7782386072
03245	5939519208
03246	1915212702
03247	4359995992
03248	0143608495
03249	5654248698
03250	0430159492
03251	4083513482
03252	9868436195
03253	7016668301
03254	3801369824
03255	6446842915
03256	2230755618
03257	9487998844
03258	5463680337
03259	8897272628
03260	4693985141
03261	1820127355
03262	7834010878
03263	0258591059
03264	6044414552
03265	6037038709
03266	2823941302
03267	5248333592
03268	1221225016
03269	8479268242
03270	4264171735
03271	7609654025
03272	3695545528
03273	0842787755
03274	6636490458
03275	9070084438
03276	5056775051
03277	3203917285
03278	8099820989
03279	2411393961
03280	7407006664
03281	5098356604
03282	0084249125
03283	4426732397
03284	9212645900
03285	7469866135
03286	3455579838
03287	6879162828
03288	1653975321
03289	9800097557
03290	5896908261
03291	8231482331
03292	4026194054
03293	1474317080
03294	7157220784
03295	0602611864
03296	6488624567
03297	6461148514
03298	2247061237
03299	5681522228
03300	0675435021
03301	8822678955
03302	4618381748
03303	7252952731
03304	3038765432
03305	0295807668
03306	6079790181
03307	9694283241
03308	5489994965
03309	3636137191
03310	8622020694
03311	2065403974
03312	7841414478
03313	2352955681
03314	8166667384
03315	1580321364
03316	7576044188
03317	5723276114
03318	0509177817
03319	4941550897
03320	9937363590
03321	7184406726
03322	2970397320
03323	6593880310
03324	1309793023
03325	9536935237
03326	5331628751
03327	8956009043
03328	3740022544
03329	4735746791
03330	9521459294
03331	3943941277
03332	8759834098
03333	6186076224
03334	1982789727
03335	5314360918
03336	0190153401
03337	8547295637
03338	4333118130
03339	7778692421
03340	2761583944
03341	0919525170
03342	6794438861
03343	9129801953
03344	5125812457
03345	0634343850
03346	6420256353
03347	9844749343
03348	4648432167
03349	2075674373
03350	8881585886
03351	1205979076
03352	7091962579
03353	4448004704
03354	0222715307
03355	3677278589
03356	9453181080
03357	7800323216
03358	2695036930
03359	6038608010
03360	1024411513
03361	1997135770
03362	7983858263
03363	0327539454
03364	6103242077
03365	3360464283
03366	9344377906
03367	2768768987
03368	8574771480
03369	6701694616
03370	1717507417
03371	5130090490
03372	0916901113
03373	8163123127
03374	3158836840
03375	7591410930
03376	2387202624
03377	8898741839
03378	3674654332
03379	7216137612
03380	2002050116
03381	0259263340
03382	5045984063
03383	9688367025
03384	4463370549
03385	2620492773
03386	8606105576
03387	1021896566
03388	6815589259
03389	4062722286
03390	0058635909
03391	3492016079
03392	9278019792
03393	9271553749
03394	4057446443
03395	8489937533
03396	3465840226
03397	1612883252
03398	7408775973
03399	0843159966
03400	5836160669
03401	3083202893
03402	9869905486
03403	2204688477
03404	8290399170
03405	5447512306
03406	1230425819
03407	4855818180
03408	0641621603
03409	4034733229
03410	0819446922
03411	3254939903
03412	9240840606
03413	7497063830
03414	2281775353
03415	6625469644
03416	1611172137
03417	9868292363
03418	4644105866
03419	8266688157
03420	3052391650
03421	1209514886
03422	7095425599
03423	0638918569
03424	5413801183
03425	6518345330
03426	1392266833
03427	5727729023
03428	0503632517
03429	8950874741
03430	3746567464
03431	7188259556
03432	2974962057
03433	0321004283
03434	6007997977
03435	9559488067
03436	4335191760
03437	2682333796
03438	8478226410
03439	1893700490
03440	7886611293
03441	2208151406
03442	8293844990
03443	1616528180
03444	6422248683
03445	4859471819
03446	0655374612
03447	3089857693
03448	9863560116
03449	6210602342
03450	2006593045
03451	5440087126
03452	1236990829
03453	9583112853
03454	4367823556
03455	8792306549
03456	3598229352
03457	3671943317
03458	9456656010
03459	2091147092
03460	8885030796
03461	5032273720
03462	1028986543
03463	4442667503
03464	0228350226
03465	8475492253
03466	3489315956
03467	7803876046
03468	2699789739
03469	0846722965
03470	5832635489
03471	9275108659
03472	4051019272
03473	0562540455
03474	5355453179
03475	9990946169
03476	4776639852
03477	2933879888
03478	7719782682
03479	1331155672
03480	6147168385
03481	4374201599
03482	0380912012
03483	3703475105
03484	8588388808
03485	6735520032
03486	2721211525
03487	5166804816
03488	1950617339
03489	1925331386
03490	6730054089
03491	0153736079
03492	5149449773
03493	3396661909
03494	9172574592
03495	2514065782
03496	7500978206
03497	5757891432
03498	1543703935
03499	4967295215
03500	0971188718
03501	7108320943
03502	3904033646
03503	6329616726
03504	2315407249
03505	7844948635
03506	3620851148
03507	6054334138
03508	2830257931
03509	9287467065
03510	5071180669
03511	8415564841
03512	4401557344
03513	2658699578
03514	7434300092
03515	1877093372
03516	6862786875
03517	4019929001
03518	9805839704
03519	3228213895
03520	8214216388
03521	8107750545
03522	4192643068
03523	7517134249
03524	3313047742
03525	1560089978
03526	6554972771
03527	0978354751
03528	5764366275
03529	3111489489
03530	8997102102
03531	2340885292
03532	7125596986
03533	5472718912
03534	1268621615
03535	4701015705
03536	9597826408
03537	4981930925
03538	0967643748
03539	3390136728
03540	9175047422
03541	6523269456
03542	2318972159
03543	5751666239
03544	1547376953
03545	8994499969
03546	4770302682
03547	7124885672
03548	3908578465
03549	1355718692
03550	6141621195
03551	0565115385
03552	5351007888
03553	5344542835
03554	1130442559
03555	4773926639
03556	0558839332
03557	7706071566
03558	3591762069
03559	6116455352
03560	2900168865
03561	0157201079
03562	5143194592
03563	9587675783
03564	4363398386
03565	2510510512
03566	7504423205
03567	1948904296
03568	6734817719
03569	2243358992
03570	7029041715
03571	1664724708
03572	6450445409
03573	4607678625
03574	9492570128
03575	3015054418
03576	8891765912
03577	6048887148
03578	2854790651
03579	5476283921
03580	1262196445
03581	8419319671
03582	4405020372
03583	7849503354
03584	3623426857
03585	3708140014
03586	8582851626
03587	2927344818
03588	7713237311
03589	5160479545
03590	1955182249
03591	4398844329
03592	0384557822
03593	7431699058
03594	3217512771
03595	6739073752
03596	2625986555
03597	9872929581
03598	5668811284
03599	8002303275
03600	4086216968
03601	9697746171
03602	5403659774
03603	8828123955
03604	4612833478
03605	1069076604
03606	7844989307
03607	0289452488
03608	6075365981
03609	4322405117
03610	9116198818
03611	3630672900
03612	8646585614
03613	6773727648
03614	1579418341
03615	5992101331
03616	0987814135
03617	0870538082
03618	6866259805
03619	9281932865
03620	5097645588
03621	3224868514
03622	8227771218
03623	2652262308
03624	7438155091
03625	5885097027
03626	0671900741
03627	4013482811
03628	9809384534
03629	7256527768
03630	3032230251
03631	6465911444
03632	2260604945
03633	7771145140
03634	2767058943
03635	6180531934
03636	1986432657
03637	9133664663
03638	5129387374
03639	8541860467
03640	3337753160
03641	1584894194
03642	7570507897
03643	0914290978
03644	6798983691
03645	3145125807
03646	9931036320
03647	2376590500
03648	8161412104
03649	8134957061
03650	4920847854
03651	7363331844
03652	2349244567
03653	0506266794
03654	6382179297
03655	9906650577
03656	5710563070
03657	2947686204
03658	8753309708
03659	1377080080
03660	7153793501
03661	5310915717
03662	0194828431
03663	4739311421
03664	9524022014
03665	4017137741
03666	9803949234
03667	3247331524
03668	8223244047
03669	6370466271
03670	1164179765
03671	5889862957
03672	0574553558
03673	8722696784
03674	4517608488
03675	7150082468
03676	3936773181
03677	0183915197
03678	6179828910
03679	9511311991
03680	5307204694
03681	5472746651
03682	0266749354
03683	4600123435
03684	9496035158
03685	7843278184
03686	3629969885
03687	6042652867
03688	2057365661
03689	9205487695
03690	5090498398
03691	8413872388
03692	4499595092
03693	1656717228
03694	7432620821
03695	0876101011
03696	6860014514
03697	1371555718
03698	7157348411
03699	0599929593
03700	6385642296
03701	3732854221
03702	9528777944
03703	2963251034
03704	8757961727
03705	6104084753
03706	1989097457
03707	5304480447
03708	0390391140
03709	8547513376
03710	3331226980
03711	7775700170
03712	2761623673
03713	2554345620
03714	8530158321
03715	1964521414
03716	7748434127
03717	5995676331
03718	0981387854
03719	4326040145
03720	9112753648
03721	7369896874
03722	2342899367
03723	6797270557
03724	1573183071
03725	9920125287
03726	5716018800
03727	8138500080
03728	4924412584
03729	9445943797
03730	4439856480
03731	8854327570
03732	3669030273
03733	1896273400
03734	7802166923
03735	0225659283
03736	6001560706
03737	3258602932
03738	9243395436
03739	2686878616
03740	8472781219
03741	5629922343
03742	1605615967
03743	4039308137
03744	0833011640
03745	0918735807
03746	6794456300
03747	9137139681
03748	5122822184
03749	2279065310
03750	8065975833
03751	1588469114
03752	7584352617
03753	4621294843
03754	0426107546
03755	3041688537
03756	9835581320
03757	7082724254
03758	2878436077
03759	6412198049
03760	1298801763
03761	6807341966
03762	2693254469
03763	5038738759
03764	1021639243
03765	9278861479
03766	4054584172
03767	8479067262
03768	3485958785
03769	1512091910
03770	6326703603
03771	0740477693
03772	5726180496
03773	3983320422
03774	9769233126
03775	2301796106
03776	8197619829
03777	8260133876
03778	3076044579
03779	7491538660
03780	2286440363
03781	0633463399
03782	5417374082
03783	9862857173
03784	4648760896
03785	2095882820
03786	8881505523
03787	1203287506
03788	7019999309
03789	4446112533
03790	0242025036
03791	3664516216
03792	9450209730
03793	4151551779
03794	0937464472
03795	3569935463
03796	9365848156
03797	7592981182
03798	2308774905
03799	6922365976
03800	1718078699
03801	9965210825
03802	4749103318
03803	8384687608
03804	3179397102
03805	1326430336
03806	7312423859
03807	0735816111
03808	5541727633
03809	6614351880
03810	1409264383
03811	5844747575
03812	0628630076
03813	8075773202
03814	3861583816
03815	7285177006
03816	2291860509
03817	0428002735
03818	6122713239
03819	9657406519
03820	4632199012
03821	2789232248
03822	8575245969
03823	1918606942
03824	7904519745
03825	2505150958
03826	8391862451
03827	1733544632
03828	6529247135
03829	4976379361
03830	0762392964
03831	3104773145
03832	9980466668
03833	6337609892
03834	2123512395
03835	5548085688
03836	1531996171
03837	9689038305
03838	4464841008
03839	8819204198
03840	3895127812
03841	3778949869
03842	9774652362
03843	2196146542
03844	8982059045
03845	5139171272
03846	1125982095
03847	4569565065
03848	0343288778
03849	8700490704
03850	3586311406
03851	7921895598
03852	2716708291
03853	0163620225
03854	5957633919
03855	9372024009
03856	4158917722
03857	0687548907
03858	5673451621
03859	9097942611
03860	4883655204
03861	2030777338
03862	7014780131
03863	1458174124
03864	6244085847
03865	4491207851
03866	0487910564
03867	3820493655
03868	8616384358
03869	6063426384
03870	2848239087
03871	5261823167
03872	1057516861
03873	1042368828
03874	6836051531
03875	0270734521
03876	5266447325
03877	3413589251
03878	9299570044
03879	2821963034
03880	7607876757
03881	5854819962
03882	1640700485
03883	4283293765
03884	0078106268
03885	7226228494
03886	3001031998
03887	6656613278
03888	2430325791
03889	7941966984
03890	3737859608
03891	6179330680
03892	2155253483
03893	9302386417
03894	5198189110
03895	8512562191
03896	4526473894
03897	2753695020
03898	7559308543
03899	1184091814
03900	6960702327
03901	4117825553
03902	9900838056
03903	3545211347
03904	8331134840
03905	8404756097
03906	4210669510
03907	7634152790
03908	3418045394
03909	1875988528
03910	6651998021
03911	0095352211
03912	5881275704
03913	3238407931
03914	8022120654
03915	2447881744
03916	7243594247
03917	5570637473
03918	1385620167
03919	4808011257
03920	9794724950
03921	4288758475
03922	0072661098
03923	3417132278
03924	8293045772
03925	6640288908
03926	2436970601
03927	5858562791
03928	1664275484
03929	8091417411
03930	4807300134
03931	7229881224
03932	3205594927
03933	1452717951
03934	6248629645
03935	0683013637
03936	5676924330
03937	5441548385
03938	1457461108
03939	4870944191
03940	0656835884
03941	7813077818
03942	3898780511
03943	6231374602
03944	2027066325
03945	0274207531
03946	5260110044
03947	9684603335
03948	4488396838
03949	2815538064
03950	7621449567
03951	1046803747
03952	6831716241
03953	2341356444
03954	7346069267
03955	1761741237
03956	6555443951
03957	4702676987
03958	9798599670
03959	3132950760
03960	8928663463
03961	6175805698
03962	2159718111
03963	5593280473
03964	0389192996
03965	8536335120
03966	4522028624
03967	7945401804
03968	3720322407
03969	3823146564
03970	8609859187
03971	2034342368
03972	7030253861
03973	5267476097
03974	1071189590
03975	4495762871
03976	9481485374
03977	7538697500
03978	3314518023
03979	6966091394
03980	2742984807
03981	9999927031
03982	5785838734
03983	8308221724
03984	4113114518
03985	9715745723
03986	5500657226
03987	8943149406
03988	4939852920
03989	1186074156
03990	7962987657
03991	0394378949
03992	6370261433
03993	4427404667
03994	9213117160
03995	3757690450
03996	8641581973
03997	6898723180
03998	1674436893
03999	5229029883
04000	0005710686
04001	0188564533
04002	6963257137
04003	9306931327
04004	5192644830
04005	3549884066
04006	8335777769
04007	2779160850
04008	7553073553
04009	5900096587
04010	0796906270
04011	4110490363
04012	9906303084
04013	7353525010
04014	3147236713
04015	6582819794
04016	1567522597
04017	7877163702
04018	2882056293
04019	6207537486
04020	1083450909
04021	9440562113
04022	5224385936
04023	8668767916
04024	3454670610
04025	1801892646
04026	7697505349
04027	0010298429
04028	6815909123
04029	3242022159
04030	9058034872
04031	2471418862
04032	8267339655
04033	8252953612
04034	4045866316
04035	7660339396
04036	2456242019
04037	0603182023
04038	6489195747
04039	9021559829
04040	5817471520
04041	2064604756
04042	8050305259
04043	1492088540
04044	7288791053
04045	5435833269
04046	0411826782
04047	4836218973
04048	9620920576
04049	4114955290
04050	9920846784
04051	3543339876
04052	8338242597
04053	6485484703
04054	1461177226
04055	5906769507
04056	0690471000
04057	8847614236
04058	4833507739
04059	7257088910
04060	2053791533
04061	0290913649
04062	6294826460
04063	9618218453
04064	5404120146
04065	5597745103
04066	0383667604
04067	4708141986
04068	9791032400
04069	7948274634
04070	3744987337
04071	6179570427
04072	1155261110
04073	9302404147
04074	5196317840
04075	8730880830
04076	4526593553
04077	1773733559
04078	7559646373
04079	0171009363
04080	6987912066
04081	1498553269
04082	7272264763
04083	0607947053
04084	6602640546
04085	3830873772
04086	9645795496
04087	2068157586
04088	8054860289
04089	6201002215
04090	1087915906
04091	5439486999
04092	0415399792
04093	8662532726
04094	3458225449
04095	7872606420
04096	2886529123
04097	2851343170
04098	8647056873
04099	1080549963
04100	7865450687
04101	5213672693
04102	0008385306
04103	4421969496
04104	9237680190
04105	7664892326
04106	2470715829
04107	6894298809
04108	1678181602
04109	9025124737
04110	5811034350
04111	8255428532
04112	3041311033
04113	9550941249
04114	4536852942
04115	8971346022
04116	3765058725
04117	1912271751
04118	7907184455
04119	0342575535
04120	5128468258
04121	3575600482
04122	9361313986
04123	2783895976
04124	8579788769
04125	5926920995
04126	1712633498
04127	4154226689
04128	0930917102
04129	0033751359
04130	6819454852
04131	9434137933
04132	4229848636
04133	2377081862
04134	8160974385
04135	1805367655
04136	7691270169
04137	4748290393
04138	0724103896
04139	3166697088
04140	9952509680
04141	7109722816
04142	2195433529
04143	6517016599
04144	1393729212
04145	6924360498
04146	2710253011
04147	5133734001
04148	1129657704
04149	9376869939
04150	4051582422
04151	8796963712
04152	3580876235
04153	1637099441
04154	6423702965
04155	0067493145
04156	5853106748
04157	3000328974
04158	9084231678
04159	2409615658
04160	7214535371
04161	8387150338
04162	3173062921
04163	7518536112
04164	2302447615
04165	0759489849
04166	5534392542
04167	9969755625
04168	4945678348
04169	2192809372
04170	8986501075
04171	1320285055
04172	6316998859
04173	4563130885
04174	0349021588
04175	3792414578
04176	9777127282
04177	5160159806
04178	1956042509
04179	4370536692
04180	0166449395
04181	7513681329
04182	3317372012
04183	6742965002
04184	2727778826
04185	8975891952
04186	3760703555
04187	7103285535
04188	2199998239
04189	0346110465
04190	5122023968
04191	9544414248
04192	4550427761
04193	6325941928
04194	2319864412
04195	5853346502
04196	1549238205
04197	9996471439
04198	4782184933
04199	8105757113
04200	3980568736
04201	1337600862
04202	6123513465
04203	0566087646
04204	5352798149
04205	3709930375
04206	9585823078
04207	2939206169
04208	7713219672
04209	1224750065
04210	6210461588
04211	0754124669
04212	5538847362
04213	3685079598
04214	9671990091
04215	2096354282
04216	7801166895
04217	5239209001
04218	1042192524
04219	4467683714
04220	0243596218
04221	7690738442
04222	3486421135
04223	6828803225
04224	2614826929
04225	2787540976
04226	8593253499
04227	1117744789
04228	6901657272
04229	4150879408
04230	0934582102
04231	3579165192
04232	9364966915
04233	6512099921
04234	2307912635
04235	5920495625
04236	1726386328
04237	9963328352
04238	4969231055
04239	8381624138
04240	3177617851
04241	8608148044
04242	4484059557
04243	7806542848
04244	3892235341
04245	1049478577
04246	6835389270
04247	0478772251
04248	5264765054
